Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4,PassOrFail
9.579999924,4.46999979,16.90999985,59.52000046,7.119999886,653.4199829,68.48000336,647.9899902,55.29999924,30.70000076,29.20000076,141.8999939,137,38.09999847,59.70000076,275.2000122,274.7999878,274.8999939,271.1000061,254.6999969,229.8000031,69.30000305,22.79999924,24.10000038,1
9.600000381,4.480000019,16.84000015,59.56000137,7.119999886,653.4500122,68.58000183,647.9899902,55.40000153,30.60000038,292.5,142.1000061,136.8000031,37.59999847,59.40000153,275.5,275.2999878,275.1000061,269.7999878,254.8000031,230.1000061,67.69999695,22.5,23.79999924,1
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.573900313,4.45389995,16.92463353,59.53853424,7.130000114,653.4099731,68.83999634,647.9899902,55.66099942,30.65366719,292.5,141.6926715,136.3316731,37.27799963,59.13899982,275.4316792,275.0243375,274.346324,270.6853307,254.8853347,229.9146683,67.40733463,25.04633357,27.64633395,0
9.600000381,4.489999771,16.56999969,59.56000137,7.110000134,653.4299927,68.34999847,647.9899902,54.90000153,30.89999962,29.20000076,142.1999969,136.8000031,38.20000076,59.79999924,276.8999939,275.3999939,275.2999878,269.6000061,255,230,64.90000153,22.29999924,24,1
9.56000042,4.449999809,16.63999939,59.47999954,7.110000134,653.4299927,68.36000061,647.9899902,55.29999924,30.79999924,29.20000076,142,136.3000031,37.70000076,59.59999847,275.7000122,275,275,270,255.3000031,230,65.30000305,22.29999924,24,1
9.520000458,4.409999847,16.79999924,59.52000046,7.119999886,653.4400024,68.26000214,647.9899902,55.90000153,30.5,29.20000076,141.8000031,136.1999969,37.79999924,59.5,276.2999878,274.7000122,275,271,254.8999939,230,67.40000153,20.39999962,21.5,1
9.447463351,4.329999924,16.92746385,59.42507109,7.130000114,653.4000244,68.84507022,647.9899902,60.87463695,30.84927191,292.5,141.3999939,136.9253594,36.35072743,58.72536437,276.5224611,274.9760905,274.8746284,270.577545,254.8492667,229.8000031,67,25.10000038,27.67463666,0
9.529999733,4.409999847,16.79999924,59.47999954,7.119999886,653.4299927,68.25,647.9899902,55.70000076,30.39999962,29.20000076,141.8000031,136.6999969,37.79999924,59.5,275.7000122,275.2999878,274.3999939,271.2000122,255,229.8999939,67.59999847,22,23.10000038,1
9.520000458,4.400000095,16.87000084,59.45999908,7.130000114,653.4400024,68.25,647.9899902,55.79999924,30.70000076,29.20000076,141.6999969,136.1000061,37.5,59.29999924,275.8999939,275,274.7999878,270.3999939,254.8000031,230,67.5,22.10000038,23.29999924,1
9.446802663,4.329999924,16.92680316,59.42639246,7.130000114,653.4000244,68.84639185,647.9899902,60.86803007,30.83605853,292.5,141.3999939,136.9319666,36.36394094,58.731971,276.4762132,274.9959119,274.8680212,270.6237929,254.8360534,229.8000031,67,25.10000038,27.66802991,0
9.590000153,4.46999979,16.61000061,59.52000046,7.110000134,653.4299927,68.33000183,647.9899902,55.09999847,30.89999962,29.20000076,142.1000061,136.8000031,38,59.70000076,276,275.2000122,274.8999939,269,255.5,229.6000061,64.40000153,22.39999962,24.10000038,1
9.56000042,4.449999809,17.04000092,59.52000046,7.119999886,653.4099731,68.48000336,647.9899902,55.90000153,30.70000076,292.5,141.8000031,136.6999969,38.59999847,59.79999924,276.1000061,274.8999939,274.8999939,271.2000122,255.3000031,229.6999969,69.90000153,23.39999962,24.5,1
9.603877111,4.483876767,16.57573547,59.4982906,7.1103878,653.4307688,68.36891697,647.9899902,54.93409519,30.59612361,39.3997348,142.1038825,136.8232633,38.31162947,59.91163176,277.280604,275.1961352,274.9310086,271.4767393,255.1116359,230.0728684,65.26898892,22.13797271,23.91858819,0
9.529999733,4.420000076,17.04000092,59.52000046,7.130000114,653.4199829,68.51000214,647.9899902,56.20000076,30.89999962,292.6000061,141.6999969,136.5,38.29999924,59.59999847,276.2000122,275.5,275,269.5,254.5,230,66.80000305,22.10000038,23.10000038,1
9.618427973,4.498427699,16.55972934,59.4168051,7.111842858,653.4336818,68.40238353,647.9899902,54.686729,30.58157261,77.68327025,142.1184321,136.9105676,38.35528219,59.95528448,277.2078493,275.1815834,275.0474189,271.3894327,255.1552869,229.97101,65.15258091,21.90515753,23.61301828,0
13.39000034,8.270000458,16.64999962,59.56000137,7.119999886,653.6300049,68.58999634,647.9899902,38.5,30.79999924,292.3999939,147.3999939,146.6999969,38.09999847,59.70000076,275.7999878,275.2999878,275.2999878,270,255.6999969,229.6999969,64.40000153,20.39999962,21.70000076,0
9.579999924,4.460000038,16.79000092,59.54000092,7.119999886,653.460022,68.58999634,647.9899902,55.70000076,30.60000038,292.5,141.8999939,136.1999969,37.70000076,59.40000153,276.3999939,275.7999878,275.6000061,271,255.1000061,229.8999939,66.5,22.29999924,23.70000076,1
9.570341966,4.460171165,16.90051303,59.520685,7.130000114,653.4099731,68.8498273,647.9899902,55.5,30.50171132,292.5,141.7017083,136.5017114,37.50171129,59.29999924,276.5846044,275.2034345,275.0880267,271.3914373,254.7068423,230.0931607,67.88973366,25.10000038,27.70000076,0
9.600000381,4.480000019,16.62000084,59.52000046,7.110000134,653.4299927,68.33000183,647.9899902,54.90000153,30.70000076,29.20000076,142.1000061,136.8999939,38.40000153,60,275.7000122,275,275.1000061,271.1000061,254.6999969,230,64.59999847,22,23.79999924,1
9.600000381,4.480000019,16.62000084,59.52000046,7.110000134,653.4299927,68.33999634,647.9899902,55.09999847,30.70000076,29.20000076,142.1999969,136.8000031,38.29999924,59.90000153,276.1000061,275.1000061,275.2000122,269.8999939,255.1999969,229.8000031,65.59999847,21.70000076,23.5,1
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.579999924,4.460000038,16.55999947,59.52000046,7.110000134,653.4299927,68.33999634,647.9899902,55,30.60000038,29.20000076,142.1000061,136.6999969,38,59.79999924,276.1000061,274.8999939,274.8999939,270.1000061,255,229.8000031,64.40000153,22.20000076,24,1
9.600000381,4.480000019,16.61000061,59.52000046,7.110000134,653.4299927,68.33999634,647.9899902,55,30.70000076,29.20000076,142.1000061,137.1000061,38.59999847,60,276,275.2999878,274.8999939,271.5,255.1000061,230,65.09999847,21.20000076,22.79999924,1
9.600000381,4.480000019,16.57999992,59.52000046,7.110000134,653.4299927,68.36000061,647.9899902,55,30.60000038,29.20000076,142.1000061,136.8000031,38.29999924,59.90000153,277.2999878,275.2000122,274.8999939,271.5,255.1000061,230.1000061,65.30000305,22.20000076,24,1
10.82999992,5.71999979,16.81999969,62.36000061,7.179999828,653.3900146,68.58000183,647.9899902,45.40000153,31.10000038,292.3999939,144.8999939,142.6999969,71.90000153,87.09999847,276,274.7999878,275.7000122,268.8999939,255.1999969,229.8000031,63.79999924,20.60000038,21.79999924,0
9.590000153,4.46999979,16.59000015,59.52000046,7.110000134,653.4299927,68.33999634,647.9899902,55,31,29.20000076,142.1000061,136.8000031,37.90000153,59.70000076,276.1000061,274.7999878,274.6000061,268.8999939,254.8000031,230.3999939,64.40000153,22.79999924,24.29999924,1
9.489999771,4.380000114,16.79000092,59.45999908,7.119999886,653.4400024,68.25,647.9899902,56.20000076,30.70000076,29.20000076,141.6999969,135.8000031,37.09999847,59.09999847,276.1000061,274.8999939,274.8999939,270.5,255.3000031,230.1999969,67.5,21.70000076,22.70000076,1
9.579999924,4.46999979,16.92000008,59.52000046,7.119999886,653.4400024,68.59999847,647.9899902,55.59999847,30.60000038,292.5,141.8999939,136.6999969,37.70000076,59.40000153,275.8999939,275.8999939,275,270.6000061,255.5,230.1999969,67.40000153,23,24.39999962,1
9.565112306,4.45022456,16.92000008,59.52000046,7.130000114,653.4099731,68.83999634,647.9899902,55.64663193,30.70000076,292.4488743,141.651124,136.3556189,37.10224552,59.10224552,275.5578608,274.802248,274.9645905,270.7556128,255.0578533,230.2022497,67.29550896,25.05112276,27.65112314,0
9.590000153,4.480000019,16.92000008,59.52000046,7.130000114,653.4299927,68.48000336,647.9899902,55.09999847,30.70000076,29.20000076,142.1000061,137,38,59.5,276.5,275.7000122,275,270.1000061,254.6000061,230.1999969,68.09999847,22.70000076,24,1
9.449999809,4.329999924,16.94799938,59.51599932,7.130000114,653.4000244,68.83999634,647.9899902,60.78000237,30.84000004,292.5,141.3999939,136.8400001,36.77999356,58.93999677,275.8600067,275.1399876,275.0199999,270.0399942,254.9599969,229.9800029,67.59999347,25.0400008,27.70000076,0
9.600000381,4.480000019,16.87999916,59.56000137,7.130000114,653.4099731,68.83000183,647.9899902,55.29999924,30.79999924,292.5,141.8000031,136.6999969,37.59999847,59.40000153,275.7999878,275,275.6000061,271.5,255.1999969,229.8000031,66.19999695,24.89999962,27.60000038,1
9.539999962,4.429999828,16.79999924,59.54000092,7.119999886,653.4400024,68.25,647.9899902,55.59999847,30.5,29.20000076,141.8999939,136.6000061,38,59.59999847,276.1000061,275.6000061,275,270.7999878,255.1999969,229.8000031,66.30000305,20,21,1
9.569999695,4.449999809,16.89999962,59.52000046,7.119999886,653.4299927,68.48999786,647.9899902,55.40000153,30.70000076,29.20000076,141.8000031,136.6000061,37.90000153,59.59999847,276,275.6000061,275.7999878,271.7999878,255,230,69.09999847,23,24.29999924,1
9.579999924,4.460000038,16.95000076,59.52000046,7.119999886,653.4099731,68.84999847,647.9899902,55.40000153,30.60000038,292.5,141.8000031,136.6000061,36.79999924,58.90000153,276.7999878,274.7999878,274.7000122,269.5,254.1999969,230.1000061,67.40000153,25,27.70000076,1
9.699999809,4.579999924,16.46999931,58.95999908,7.119999886,653.4500122,68.58999634,647.9899902,53.29999924,30.5,292.2999878,142.1999969,137.3999939,38.59999847,60.20000076,276.7999878,275.1000061,275.7000122,270.8999939,255.3999939,229.3999939,64.5,20.60000038,21.89999962,0
9.579999924,4.460000038,16.95116539,59.52000046,7.138835072,653.4099731,68.85767047,647.9899902,55.53494459,30.89999962,292.5,141.8000031,136.534945,37.11164696,59.09999847,276.9718749,275.2301013,275.1698962,269.5116489,255.2068169,229.8582442,67.71846493,25.01164827,27.70000076,0
10.39556213,5.282810344,16.59054603,60.98289275,7.136512288,653.4154826,68.6044953,647.9899902,48.21661071,30.64495916,292.5,143.6705742,140.4310754,48.70107099,66.16157016,275.7798378,275.3550326,275.0449613,271.7376096,255.1999969,229.7376096,64.80735596,20.64495916,21.9449584,0
9.619999886,4.510000229,16.71999931,59.61999893,7.119999886,653.4400024,68.58999634,647.9899902,55.09999847,30.89999962,292.2999878,142.1000061,136.8000031,38.20000076,59.79999924,275.8999939,275.7000122,275,271.1000061,255.6999969,229.3999939,64.59999847,20.39999962,21.70000076,1
11.48999977,6.369999886,16.75,62.36000061,7.179999828,653.4299927,68.58999634,647.9899902,45.09999847,30.5,292.5,145.6999969,144.1999969,43.70000076,62.90000153,275.2000122,275.5,274.8999939,272.1000061,255.1999969,230.1000061,64.30000305,20.5,21.79999924,0
9.56000042,4.440000057,16.95999908,59.52000046,7.119999886,653.4299927,68.48999786,647.9899902,55.5,30.60000038,29.20000076,141.8999939,136.6999969,37.5,59.29999924,275.8999939,274.7999878,274.8999939,269.6000061,254.6999969,230.1999969,69.19999695,23,24.29999924,1
9.520000458,4.400000095,16.82999992,59.45999908,7.119999886,653.4400024,68.26999664,647.9899902,55.90000153,30.60000038,29.20000076,141.8000031,136.3999939,37.59999847,59.40000153,276.1000061,275.8999939,275.1000061,269.8999939,254.8999939,230.5,66.90000153,20.10000038,21,1
10.82999992,5.71999979,16.81999969,62.36000061,7.179999828,653.3900146,68.58000183,647.9899902,45.40000153,31.10000038,292.3999939,144.8999939,142.6999969,71.90000153,87.09999847,276,274.7999878,275.7000122,268.8999939,255.1999969,229.8000031,63.79999924,20.60000038,21.79999924,0
12.00025687,6.880256983,16.72314427,61.60804321,7.163886466,653.4837072,68.58999634,647.9899902,43.32752739,30.58056668,292.4731427,146.1565418,144.8713876,42.19608494,62.04062121,275.3611394,275.4462855,275.0074148,271.5360363,255.334275,229.9925811,64.32685827,20.47314427,21.77314402,0
9.569999695,4.449999809,16.95000076,59.52000046,7.119999886,653.4299927,68.48999786,647.9899902,55.5,30.60000038,29.20000076,141.8999939,136.5,37.70000076,59.40000153,276,275.5,274.8999939,269.7999878,254.6000061,229.6999969,68,23.10000038,24.29999924,1
9.56000042,4.449999809,16.56999969,59.52000046,7.119999886,653.4400024,68.36000061,647.9899902,55.29999924,30.79999924,29.20000076,142.1000061,136,37.5,59.5,276,275.3999939,275.3999939,270,255.1999969,230.1000061,65.09999847,21.70000076,23.70000076,1
9.58215682,4.462156457,16.92738578,59.54954326,7.130000114,653.4099731,68.83999634,647.9899902,55.57843383,30.62614516,292.5,141.7477145,136.4692827,37.44313081,59.22156541,275.5692888,275.216986,274.3738476,270.7954168,254.995425,229.804578,67.3522916,25.0738556,27.67385598,0
10.82999992,5.71999979,16.81999969,62.36000061,7.179999828,653.3900146,68.58000183,647.9899902,45.40000153,31.10000038,292.3999939,144.8999939,142.6999969,71.90000153,87.09999847,276,274.7999878,275.7000122,268.8999939,255.1999969,229.8000031,63.79999924,20.60000038,21.79999924,0
9.995583828,4.885480963,16.53227124,60.47960846,7.120619128,653.4101797,68.60979415,647.9899902,49.35562241,30.69793661,292.5,142.9288919,139.0536677,50.52878554,67.3535583,275.9917436,275.3020521,275.0979418,271.6051665,255.1999969,229.6051665,64.99277553,20.69793661,21.99793585,0
9.588337464,4.476674719,16.95000076,59.52000046,7.131662724,653.4183186,68.84332235,647.9899902,55.33325239,30.7332536,292.5,141.8000031,136.8334889,37.26674609,59.18337387,276.2662712,276.1337227,275.1833847,269.9168674,254.2995238,230.3002363,68.38361491,25.16674761,27.70000076,0
9.520000458,4.400000095,17.07999992,59.45999908,7.119999886,653.4099731,68.5,647.9899902,56.40000153,30.79999924,292.5,141.6000061,136.1999969,37.90000153,59.40000153,276.2000122,275.7999878,275,270.2000122,255,230.1999969,69.59999847,23.70000076,24.79999924,1
9.529999733,4.420000076,17.04999924,59.47999954,7.130000114,653.4099731,68.48000336,647.9899902,56.20000076,30.89999962,292.5,141.6999969,136.1999969,38.20000076,59.5,276.2999878,275,274.3999939,270.7999878,255.1000061,230,68.40000153,22.79999924,24,1
9.56000042,4.440000057,16.97999954,59.52000046,7.130000114,653.4199829,68.48000336,647.9899902,55.79999924,30.89999962,292.5,141.8000031,136.5,38.59999847,59.79999924,275.3999939,275.2999878,275.1000061,270.8999939,255,229.8000031,67.59999847,20.70000076,21.70000076,1
9.569999695,4.460000038,16.90019779,59.52000046,7.130000114,653.4099731,68.84989936,647.9899902,55.5,30.50198169,292.4990091,141.6999969,136.5009909,37.49702749,59.29900842,276.5930701,275.1970395,275.1049603,271.3960306,254.7069327,230.1019878,67.89207478,25.10000038,27.70000076,0
10.82999992,5.71999979,16.81999969,62.36000061,7.179999828,653.3900146,68.58000183,647.9899902,45.40000153,31.10000038,292.3999939,144.8999939,142.6999969,71.90000153,87.09999847,276,274.7999878,275.7000122,268.8999939,255.1999969,229.8000031,63.79999924,20.60000038,21.79999924,0
9.600000381,4.480000019,16.59000015,59.52000046,7.110000134,653.4299927,68.33999634,647.9899902,55,30.89999962,29.20000076,142.1999969,136.6999969,38.20000076,59.79999924,275.3999939,274.8999939,274.3999939,269.7999878,254.6999969,229.6999969,65.30000305,21.20000076,23.29999924,1
9.520000458,4.400000095,16.85000038,59.47999954,7.119999886,653.4400024,68.25,647.9899902,55.90000153,30.60000038,29.20000076,141.8000031,136.1999969,37.40000153,59.20000076,276.7999878,275.2000122,274.3999939,269.3999939,255.3999939,230.1999969,68.40000153,21.70000076,22.79999924,1
9.550000191,4.440000057,16.92000008,59.52000046,7.119999886,653.4299927,68.48000336,647.9899902,55.5,30.79999924,29.20000076,141.8000031,136.1999969,37.40000153,59.20000076,275.8999939,275.7000122,275,270.2999878,255.5,230.1000061,68.40000153,22.79999924,24.20000076,1
9.582808395,4.462808442,16.94578805,59.52000046,7.138595698,653.4099731,68.8571916,647.9899902,55.47191583,30.88595753,292.5,141.8000031,136.5421265,37.15616681,59.12808264,276.9455429,275.3421165,275.0859632,269.5842531,255.3280867,229.8561704,67.65958273,25.02808417,27.70000076,0
9.449999809,4.329999924,16.95999908,59.58000183,7.130000114,653.4000244,68.83999634,647.9899902,60.70000076,30.79999924,292.5,141.3999939,136.8000031,37.09999847,59.09999847,275.2999878,275.2999878,275.1000061,269.7999878,255,230.1000061,68,25,27.70000076,0
9.569999695,4.460000038,16.89999962,59.54000092,7.130000114,653.4299927,68.51000214,647.9899902,55.29999924,30.70000076,29.20000076,141.8999939,136.6000061,38.09999847,59.59999847,276.2999878,275.5,275.6000061,271,255.1999969,229.5,67.59999847,22.5,23.70000076,1
9.529999733,4.420000076,17.06999969,59.52000046,7.130000114,653.4099731,68.48000336,647.9899902,56.20000076,31,292.6000061,141.8000031,136.6999969,38.09999847,59.5,276.3999939,275,275.2000122,269.2000122,255.1000061,230.1999969,67.59999847,22.79999924,23.89999962,1
9.579999924,4.46999979,16.94000053,59.52000046,7.119999886,653.4099731,68.83999634,647.9899902,55.40000153,30.70000076,292.3999939,141.8000031,136.8000031,37.20000076,59.09999847,275.7999878,274.7999878,274.7000122,269,255.6999969,230.5,67.59999847,25,27.60000038,1
9.44665008,4.329999924,16.94660081,59.53310562,7.130000114,653.4000244,68.84669708,647.9899902,60.73349678,30.76650322,292.5,141.3999939,136.8669951,36.89901984,58.99950915,275.5344676,275.2664994,274.9995104,270.2354487,254.8995094,229.9995155,67.66503476,25.03349665,27.66650411,0
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.590000153,4.46999979,16.61000061,59.52000046,7.110000134,653.4299927,68.33000183,647.9899902,55,30.70000076,29.20000076,142.1999969,136.6999969,38.29999924,59.90000153,276.2000122,275.6000061,274.8999939,270.7999878,255.1000061,229.6999969,64.59999847,21.10000038,22.39999962,1
9.539999962,4.420000076,16.98999977,59.52000046,7.130000114,653.4199829,68.5,647.9899902,56,30.70000076,292.5,141.8000031,136.3000031,38.20000076,59.59999847,276.3999939,275.2000122,274.8999939,270.2000122,255.1999969,229.6000061,67.5,20.70000076,21.70000076,1
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.600000381,4.480000019,16.56999969,59.52000046,7.110000134,653.4299927,68.31999969,647.9899902,54.90000153,30.79999924,29.20000076,142.1000061,136.8000031,37.90000153,59.70000076,275.3999939,275.7999878,274.7999878,269.1000061,254.6999969,229.6999969,65.40000153,20.79999924,22.20000076,1
11.48999977,6.369999886,16.75,62.36000061,7.179999828,653.4299927,68.58999634,647.9899902,45.09999847,30.5,292.5,145.6999969,144.1999969,43.70000076,62.90000153,275.2000122,275.5,274.8999939,272.1000061,255.1999969,230.1000061,64.30000305,20.5,21.79999924,0
9.682998148,4.562998181,16.48870135,59.05520916,7.118299752,653.4466085,68.55089302,647.9899902,53.58902927,30.51700182,247.568363,142.1829967,137.2979849,38.54899332,60.14899561,276.8849966,275.1170089,275.563995,271.0020055,255.3489907,229.5190083,64.63601459,20.87202858,22.25703662,0
9.550000191,4.429999828,16.86000061,59.47999954,7.119999886,653.4299927,68.25,647.9899902,55.59999847,30.60000038,29.20000076,141.8999939,136.5,37.70000076,59.40000153,276.2000122,276,275.1000061,270.7000122,254.3999939,229.6000061,67.40000153,21,22.29999924,1
9.57749669,4.457496327,16.92583236,59.54332956,7.130000114,653.4099731,68.83999634,647.9899902,55.62503543,30.64167912,292.5,141.7166472,136.3916132,37.34992761,59.17496381,275.4916193,275.1082514,274.3583128,270.7332821,254.9332879,229.8667151,67.38335894,25.05832164,27.65832202,0
9.631358195,4.511357983,16.54550594,59.34439526,7.113135856,653.4362704,68.43212266,647.9899902,54.46691387,30.56864227,111.7028785,142.1313612,136.9881482,38.39407298,59.99407527,277.1431978,275.1686523,275.1508636,271.3118501,255.1940763,229.8804963,65.04913814,21.69827274,23.34148201,0
10.96818691,5.851642817,16.67397454,61.70341446,7.159265565,653.4230745,68.59690924,647.9899902,46.58595646,30.56911454,292.5,144.732396,142.4030268,46.08444248,64.45507274,275.4764651,275.4308815,274.9691124,271.9272204,255.1999969,229.9272204,64.54190196,20.56911454,21.86911378,0
9.579999924,4.460000038,16.92000008,59.52000046,7.119999886,653.4099731,68.83999634,647.9899902,55.5,30.60000038,292.5,141.6999969,136.5,37.09999847,59.09999847,275.8999939,275,275.1000061,270.8999939,255.3000031,229.6000061,67.80000305,25,27.5,1
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.582372728,4.466779174,16.92000008,59.52000046,7.134406922,653.4099731,68.83999634,647.9899902,55.52034512,30.84406858,292.5,141.7559312,136.5355853,37.32372262,59.21186055,276.0881437,275.4237321,275.0881437,270.0559342,255.323726,230.2881339,66.93220856,25.02372339,27.61186207,0
9.590000153,4.46999979,16.93000031,59.52000046,7.119999886,653.4299927,68.5,647.9899902,55.09999847,30.89999962,29.20000076,142.1000061,136.8000031,38,59.59999847,276.2000122,275.7000122,275,270.7000122,254.8999939,230.1999969,68.19999695,22.70000076,24,1
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.630000114,4.510000229,16.89999962,59.58000183,7.119999886,653.4400024,68.58000183,647.9899902,55.09999847,30.60000038,292.3999939,142.1000061,137.3000031,38.20000076,59.70000076,277.1000061,276.5,275.2000122,269.7999878,255.1000061,230.1999969,67.09999847,23,24.20000076,1
10.82999992,5.71999979,16.81999969,62.36000061,7.179999828,653.3900146,68.58000183,647.9899902,45.40000153,31.10000038,292.3999939,144.8999939,142.6999969,71.90000153,87.09999847,276,274.7999878,275.7000122,268.8999939,255.1999969,229.8000031,63.79999924,20.60000038,21.79999924,0
9.590000153,4.46999979,16.59000015,59.52000046,7.110000134,653.4299927,68.33999634,647.9899902,55.09999847,30.70000076,29.20000076,142.1000061,136.8999939,38.40000153,60,275.7000122,275.7000122,275.1000061,271.2999878,254.8999939,229.8000031,66.09999847,21.79999924,23.5,1
9.569999695,4.449999809,16.88999939,59.52000046,7.119999886,653.4400024,68.48999786,647.9899902,55.20000076,30.39999962,29.20000076,141.8999939,136.6000061,37.5,59.29999924,276.2999878,274.7999878,274.8999939,269.3999939,255.1000061,230.1000061,68,22.79999924,24.20000076,1
9.600000381,4.489999771,16.56999969,59.58000183,7.110000134,653.4299927,68.33000183,647.9899902,54.79999924,30.70000076,29.20000076,142.1999969,137,38.5,60.09999847,276.1000061,274.8999939,275.7999878,271.2000122,255.1000061,230.1999969,65,22.39999962,24.10000038,1
9.979999542,4.869999886,16.53000069,60.45999908,7.119999886,653.4099731,68.61000061,647.9899902,49.40000153,30.70000076,292.5,142.8999939,139,50.59999847,67.40000153,276,275.2999878,275.1000061,271.6000061,255.1999969,229.6000061,65,20.70000076,22,0
9.569999695,4.460000038,16.93000031,59.52000046,7.119999886,653.4299927,68.48999786,647.9899902,55.29999924,30.79999924,29.20000076,141.8999939,136.6000061,37.70000076,59.40000153,275.5,275.2999878,274.5,269.7000122,254.6999969,230,69,22.89999962,24.20000076,1
9.510000229,4.400000095,16.81999969,59.45999908,7.130000114,653.4400024,68.26000214,647.9899902,56,30.70000076,29.20000076,141.8000031,136,37.59999847,59.29999924,276.5,275.3999939,274.7000122,270.8999939,254.8999939,229.6999969,67.59999847,22,23,1
13.39000034,8.270000458,16.64999962,59.56000137,7.119999886,653.6300049,68.58999634,647.9899902,38.5,30.79999924,292.3999939,147.3999939,146.6999969,38.09999847,59.70000076,275.7999878,275.2999878,275.2999878,270,255.6999969,229.6999969,64.40000153,20.39999962,21.70000076,0
11.48999977,6.369999886,16.75,62.36000061,7.179999828,653.4299927,68.58999634,647.9899902,45.09999847,30.5,292.5,145.6999969,144.1999969,43.70000076,62.90000153,275.2000122,275.5,274.8999939,272.1000061,255.1999969,230.1000061,64.30000305,20.5,21.79999924,0
9.56000042,4.440000057,16.92000008,59.45999908,7.119999886,653.4400024,68.48999786,647.9899902,55.5,30.60000038,29.20000076,141.8000031,136.3000031,37.5,59.29999924,275.5,275.2000122,274.5,269.5,254.8999939,230.1999969,68.09999847,22.79999924,24,1
9.550000191,4.440000057,16.88999939,59.52000046,7.130000114,653.4299927,68.48999786,647.9899902,55.5,30.60000038,29.20000076,141.8000031,136.1999969,37.70000076,59.40000153,275.7999878,275.7999878,275,270.2999878,254.6999969,230,68,22.60000038,23.70000076,1
9.640000343,4.519999981,16.73999977,59.56000137,7.119999886,653.4400024,68.58999634,647.9899902,54.90000153,30.70000076,292.3999939,142.1999969,137.3999939,38.5,60,275.2000122,275.3999939,274.8999939,270.2000122,255.5,230,65.19999695,20.20000076,21.60000038,1
9.600000381,4.480000019,16.59000015,59.52000046,7.110000134,653.4299927,68.33999634,647.9899902,55,30.89999962,29.20000076,142.1999969,136.6999969,38.20000076,59.79999924,275.3999939,274.8999939,274.3999939,269.7999878,254.6999969,229.6999969,65.30000305,21.20000076,23.29999924,1
10.70432929,5.589532642,16.63553183,61.37140797,7.148781168,653.4195763,68.60040479,647.9899902,47.33733949,30.60406269,292.5,144.2431232,141.4943787,47.29014889,65.24140326,275.616255,275.3959314,275.0040625,271.8398504,255.1999969,229.8398504,64.66421951,20.60406269,21.90406193,0
9.93999958,4.820000172,16.62000084,61.90000153,7.130000114,653.4199829,68.26000214,647.9899902,49.29999924,31.10000038,29.20000076,142.8000031,138.8000031,75.19999695,90.80000305,275.2000122,275.2000122,274.2000122,271.2000122,256,229.1999969,68.40000153,21.5,22.60000038,1
9.590000153,4.46999979,16.59000015,59.58000183,7.110000134,653.4299927,68.33999634,647.9899902,55.09999847,30.60000038,29.20000076,142.1000061,136.8000031,38.29999924,59.90000153,275.5,275.2000122,275,271.2999878,254.6000061,229.8000031,65.59999847,22.29999924,24,1
9.550000191,4.429999828,17.07999992,59.5,7.119999886,653.4099731,68.48999786,647.9899902,56.09999847,30.79999924,292.6000061,141.8000031,136.3999939,38.5,59.59999847,276.6000061,274.8999939,275.1000061,269.8999939,254.3000031,229.6000061,68.5,23.39999962,24.39999962,1
9.56000042,4.449999809,16.54000092,59.52000046,7.110000134,653.4400024,68.33999634,647.9899902,55.20000076,30.60000038,29.20000076,142,136.1999969,37.70000076,59.59999847,275.7999878,274.5,274.8999939,270.5,254.8999939,230.1000061,64.59999847,22,23.79999924,1
